969.0,974.0,979.0,984.0,989.0,994.0,999.0,1004.0,1009.0,1014.0,1019.0,1024.0,1029.0,1034.0,1039.0,1044.0,1049.0,1054.0,1059.0,1064.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
0,1,2,1,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0
0,1,2,1,0,1,1,0,2,1,0,0,0,0,4,2,1,2,0,0
0,1,2,2,1,1,1,0,3,2,0,0,0,1,4,1,3,2,1,1
4,1,3,1,1,3,3,4,3,4,1,3,2,2,4,2,4,2,3,3
4,0,5,6,2,4,4,6,6,3,1,2,5,2,5,3,5,8,6,4
4,4,6,7,2,4,7,6,9,4,3,4,6,3,4,3,5,9,8,5
7,5,6,9,5,5,10,8,9,5,7,4,8,4,4,4,2,8,6,7
6,5,7,8,7,4,8,9,11,4,7,3,9,3,6,4,2,6,7,8
6,6,6,8,8,3,9,9,9,7,7,5,11,6,6,5,4,6,7,9
5,6,5,7,8,3,10,7,8,8,6,3,9,8,5,6,4,4,7,9
5,6,4,3,5,4,9,6,8,4,5,6,5,10,4,7,6,3,7,6
7,5,3,2,6,4,8,4,7,4,3,7,5,11,3,7,7,2,6,4
6,6,4,0,6,4,5,3,7,3,2,4,6,9,4,6,7,2,3,5
4,3,4,1,3,4,2,2,4,3,2,3,5,7,3,3,5,2,2,5
4,3,5,2,2,2,1,2,2,3,3,1,4,3,2,2,6,2,3,5
5,3,5,2,3,2,1,1,1,3,2,1,3,3,1,2,4,2,2,3
4,1,5,1,3,2,1,1,1,2,1,0,1,1,1,1,5,2,2,2
2,0,4,1,1,2,1,0,1,1,1,0,2,1,1,1,3,2,2,0
1,0,2,1,1,1,0,0,1,1,1,0,1,1,1,2,3,1,0,0
1,0,1,1,1,1,0,0,1,1,0,0,1,0,1,2,2,0,0,0
0,0,1,1,1,1,0,0,0,1,0,0,2,0,0,1,2,0,0,0
0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
